LocationID,SystemID,LocationName,BillingCode,ServiceDescription,RevenueCode,GrossCharge,DeidentifiedMinimumCharge,DeidentifiedMaximumCharge,DiscountedCashPrice,AETNA509,AETNAAPCNSP729,AETNABP760,AETNAILPREFERRED139,BCBSBLUECHOICEOPTIONS727,BCBSBLUECHOICEPREFERRED479,BCBSPARINDEMNITYADP505,BCBSPPO424,CIGNAALTERNATIVE668,CIGNABROAD667,CIGNAPLUSNM682,HUMANAHMO299,HUMANAPPO145,UHCCORE346,UHCHMOPPO535,ChargeCode
11,1,Advocate TRINITY,86628,CANDIDA ANTIBODY,302,125,,,,,,,,,,,,,,,,,,,10001352
1,1,Advocate CHRIST MEDICAL CENTER,87481,CANDIDA DNA AMP PROBE,306,105,,,,,,,,,,,,,,,,,,,10005952
3,1,Advocate CONDELL,87481,CANDIDA DNA AMP PROBE,306,470,,,,,,,,,,,,,,,,,,,10005952
4,1,Advocate GOOD SAMARITAN,87481,CANDIDA DNA AMP PROBE,306,105,,,,,,,,,,,,,,,,,,,10005952
6,1,Advocate GOOD SHEPHERD,87481,CANDIDA DNA AMP PROBE,306,105,,,,,,,,,,,,,,,,,,,10005952
13,1,Advocate ILLINOIS MASONIC,87481,CANDIDA DNA AMP PROBE,306,255,,,,,,,,,,,,,,,,,,,10005952
8,1,Advocate LUTHERAN GENERAL,87481,CANDIDA DNA AMP PROBE,306,105,,,,,,,,,,,,,,,,,,,10005952
9,1,Advocate SHERMAN,87481,CANDIDA DNA AMP PROBE,306,100,,,,,,,,,,,,,,,,,,,10005952
10,1,Advocate SOUTH SUBURBAN,87481,CANDIDA DNA AMP PROBE,306,105,,,,,,,,,,,,,,,,,,,10005952
11,1,Advocate TRINITY,87481,CANDIDA DNA AMP PROBE,306,105,,,,,,,,,,,,,,,,,,,10005952
1,1,Advocate CHRIST MEDICAL CENTER,87480,CANDIDA PCR,306,185,,,,,,,,,,,,,,,,,,,10005762
3,1,Advocate CONDELL,87480,CANDIDA PCR,306,190,,,,,,,,,,,,,,,,,,,10005762
4,1,Advocate GOOD SAMARITAN,87480,CANDIDA PCR,306,215,,,,,,,,,,,,,,,,,,,10005762
6,1,Advocate GOOD SHEPHERD,87480,CANDIDA PCR,306,190,,,,,,,,,,,,,,,,,,,10005762
13,1,Advocate ILLINOIS MASONIC,87480,CANDIDA PCR,306,190,,,,,,,,,,,,,,,,,,,10005762
8,1,Advocate LUTHERAN GENERAL,87480,CANDIDA PCR,306,190,,,,,,,,,,,,,,,,,,,10005762
9,1,Advocate SHERMAN,87480,CANDIDA PCR,306,45,,,,,,,,,,,,,,,,,,,10005762
10,1,Advocate SOUTH SUBURBAN,87480,CANDIDA PCR,306,135,,,,,,,,,,,,,,,,,,,10005762
11,1,Advocate TRINITY,87480,CANDIDA PCR,306,135,,,,,,,,,,,,,,,,,,,10005762
4,1,Advocate GOOD SAMARITAN,C9460,CANGRELOR TETRASODIUM 50 MG IV SOLR,250,195.72,,,,,,,,,,,,,,,,,,,10002800
6,1,Advocate GOOD SHEPHERD,C9460,CANGRELOR TETRASODIUM 50 MG IV SOLR,250,195.72,,,,,,,,,,,,,,,,,,,10002800
1,1,Advocate CHRIST MEDICAL CENTER,80349,"CANNABINOIDS, GC/M",301,695,,,,,,,,,,,,,,,,,,,10005354
3,1,Advocate CONDELL,80349,"CANNABINOIDS, GC/M",301,640,,,,,,,,,,,,,,,,,,,10005354
4,1,Advocate GOOD SAMARITAN,80349,"CANNABINOIDS, GC/M",301,695,,,,,,,,,,,,,,,,,,,10005354
6,1,Advocate GOOD SHEPHERD,80349,"CANNABINOIDS, GC/M",301,695,,,,,,,,,,,,,,,,,,,10005354
13,1,Advocate ILLINOIS MASONIC,80349,"CANNABINOIDS, GC/M",301,595,,,,,,,,,,,,,,,,,,,10005354
8,1,Advocate LUTHERAN GENERAL,80349,"CANNABINOIDS, GC/M",301,635,,,,,,,,,,,,,,,,,,,10005354
9,1,Advocate SHERMAN,80349,"CANNABINOIDS, GC/M",301,165,,,,,,,,,,,,,,,,,,,10005354
10,1,Advocate SOUTH SUBURBAN,80349,"CANNABINOIDS, GC/M",301,395,,,,,,,,,,,,,,,,,,,10005354
11,1,Advocate TRINITY,80349,"CANNABINOIDS, GC/M",301,395,,,,,,,,,,,,,,,,,,,10005354
1,1,Advocate CHRIST MEDICAL CENTER,67715,CANTHOTOMY,450,4210,,,,,,,,,,,,,,,,,,,13003142
3,1,Advocate CONDELL,67715,CANTHOTOMY,450,4210,,,,,,,,,,,,,,,,,,,13003142
4,1,Advocate GOOD SAMARITAN,67715,CANTHOTOMY,450,4210,,,,,,,,,,,,,,,,,,,13003142
6,1,Advocate GOOD SHEPHERD,67715,CANTHOTOMY,450,4210,,,,,,,,,,,,,,,,,,,13003142
8,1,Advocate LUTHERAN GENERAL,67715,CANTHOTOMY,450,4210,,,,,,,,,,,,,,,,,,,13003142
9,1,Advocate SHERMAN,67715,CANTHOTOMY,450,4210,,,,,,,,,,,,,,,,,,,13003142
11,1,Advocate TRINITY,67715,CANTHOTOMY,450,4210,,,,,,,,,,,,,,,,,,,13003142
8,1,Advocate LUTHERAN GENERAL,67715,CANTHOTOMY BILATERAL,450,4210,,,,,,,,,,,,,,,,,,,13003544
1,1,Advocate CHRIST MEDICAL CENTER,36416,CAPILLARY BLOOD DRAW,300,35,,,,,,,,,,,,,,,,,,,10002308
3,1,Advocate CONDELL,36416,CAPILLARY BLOOD DRAW,300,35,,,,,,,,,,,,,,,,,,,10002308
4,1,Advocate GOOD SAMARITAN,36416,CAPILLARY BLOOD DRAW,300,35,,,,,,,,,,,,,,,,,,,10002308
6,1,Advocate GOOD SHEPHERD,36416,CAPILLARY BLOOD DRAW,300,35,,,,,,,,,,,,,,,,,,,10002308
13,1,Advocate ILLINOIS MASONIC,36416,CAPILLARY BLOOD DRAW,300,35,,,,,,,,,,,,,,,,,,,10002308
8,1,Advocate LUTHERAN GENERAL,36416,CAPILLARY BLOOD DRAW,300,35,,,,,,,,,,,,,,,,,,,10002308
9,1,Advocate SHERMAN,36416,CAPILLARY BLOOD DRAW,300,35,,,,,,,,,,,,,,,,,,,10002308
10,1,Advocate SOUTH SUBURBAN,36416,CAPILLARY BLOOD DRAW,300,35,,,,,,,,,,,,,,,,,,,10002308
11,1,Advocate TRINITY,36416,CAPILLARY BLOOD DRAW,300,35,,,,,,,,,,,,,,,,,,,10002308
10,1,Advocate SOUTH SUBURBAN,66821,CAPSULOTOMY W/LASER (YAG),360,1690,,,,,,,,,,,,,,,,,,,13003523
1,1,Advocate CHRIST MEDICAL CENTER,80156,CARBAMAZEPINE,301,155,,,,,,,,,,,,,,,,,,,10002502
3,1,Advocate CONDELL,80156,CARBAMAZEPINE,301,260,,,,,,,,,,,,,,,,,,,10002502
4,1,Advocate GOOD SAMARITAN,80156,CARBAMAZEPINE,301,220,,,,,,,,,,,,,,,,,,,10002502
6,1,Advocate GOOD SHEPHERD,80156,CARBAMAZEPINE,301,275,,,,,,,,,,,,,,,,,,,10002502
13,1,Advocate ILLINOIS MASONIC,80156,CARBAMAZEPINE,301,145,,,,,,,,,,,,,,,,,,,10002502
8,1,Advocate LUTHERAN GENERAL,80156,CARBAMAZEPINE,301,220,,,,,,,,,,,,,,,,,,,10002502
10,1,Advocate SOUTH SUBURBAN,80156,CARBAMAZEPINE,301,240,,,,,,,,,,,,,,,,,,,10002502
11,1,Advocate TRINITY,80156,CARBAMAZEPINE,301,240,,,,,,,,,,,,,,,,,,,10002502
1,1,Advocate CHRIST MEDICAL CENTER,80161,"CARBAMAZEPINE 10, 11 EPOXIDE",300,65,,,,,,,,,,,,,,,,,,,10006703
3,1,Advocate CONDELL,80161,"CARBAMAZEPINE 10, 11 EPOXIDE",300,230,,,,,,,,,,,,,,,,,,,10006703
4,1,Advocate GOOD SAMARITAN,80161,"CARBAMAZEPINE 10, 11 EPOXIDE",300,65,,,,,,,,,,,,,,,,,,,10006703
6,1,Advocate GOOD SHEPHERD,80161,"CARBAMAZEPINE 10, 11 EPOXIDE",300,65,,,,,,,,,,,,,,,,,,,10006703
13,1,Advocate ILLINOIS MASONIC,80161,"CARBAMAZEPINE 10, 11 EPOXIDE",300,190,,,,,,,,,,,,,,,,,,,10006703
8,1,Advocate LUTHERAN GENERAL,80161,"CARBAMAZEPINE 10, 11 EPOXIDE",300,65,,,,,,,,,,,,,,,,,,,10006703
9,1,Advocate SHERMAN,80161,"CARBAMAZEPINE 10, 11 EPOXIDE",300,65,,,,,,,,,,,,,,,,,,,10006703
10,1,Advocate SOUTH SUBURBAN,80161,"CARBAMAZEPINE 10, 11 EPOXIDE",300,65,,,,,,,,,,,,,,,,,,,10006703
11,1,Advocate TRINITY,80161,"CARBAMAZEPINE 10, 11 EPOXIDE",300,65,,,,,,,,,,,,,,,,,,,10006703
1,1,Advocate CHRIST MEDICAL CENTER,80157,"CARBAMAZEPINE, FREE",301,125,,,,,,,,,,,,,,,,,,,10005165
3,1,Advocate CONDELL,80157,"CARBAMAZEPINE, FREE",301,240,,,,,,,,,,,,,,,,,,,10005165
4,1,Advocate GOOD SAMARITAN,80157,"CARBAMAZEPINE, FREE",301,155,,,,,,,,,,,,,,,,,,,10005165
6,1,Advocate GOOD SHEPHERD,80157,"CARBAMAZEPINE, FREE",301,145,,,,,,,,,,,,,,,,,,,10005165
13,1,Advocate ILLINOIS MASONIC,80157,"CARBAMAZEPINE, FREE",301,150,,,,,,,,,,,,,,,,,,,10005165
8,1,Advocate LUTHERAN GENERAL,80157,"CARBAMAZEPINE, FREE",301,135,,,,,,,,,,,,,,,,,,,10005165
9,1,Advocate SHERMAN,80157,"CARBAMAZEPINE, FREE",301,105,,,,,,,,,,,,,,,,,,,10005165
10,1,Advocate SOUTH SUBURBAN,80157,"CARBAMAZEPINE, FREE",301,110,,,,,,,,,,,,,,,,,,,10005165
11,1,Advocate TRINITY,80157,"CARBAMAZEPINE, FREE",301,110,,,,,,,,,,,,,,,,,,,10005165
1,1,Advocate CHRIST MEDICAL CENTER,80156,CARBAMAZEPINE/TEGRETAL,301,155,,,,,,,,,,,,,,,,,,,10002503
3,1,Advocate CONDELL,80156,CARBAMAZEPINE/TEGRETAL,301,245,,,,,,,,,,,,,,,,,,,10002503
4,1,Advocate GOOD SAMARITAN,80156,CARBAMAZEPINE/TEGRETAL,301,220,,,,,,,,,,,,,,,,,,,10002503
6,1,Advocate GOOD SHEPHERD,80156,CARBAMAZEPINE/TEGRETAL,301,250,,,,,,,,,,,,,,,,,,,10002503
13,1,Advocate ILLINOIS MASONIC,80156,CARBAMAZEPINE/TEGRETAL,301,145,,,,,,,,,,,,,,,,,,,10002503
8,1,Advocate LUTHERAN GENERAL,80156,CARBAMAZEPINE/TEGRETAL,301,220,,,,,,,,,,,,,,,,,,,10002503
9,1,Advocate SHERMAN,80156,CARBAMAZEPINE/TEGRETAL,301,240,,,,,,,,,,,,,,,,,,,10002503
10,1,Advocate SOUTH SUBURBAN,80156,CARBAMAZEPINE/TEGRETAL,301,240,,,,,,,,,,,,,,,,,,,10002503
11,1,Advocate TRINITY,80156,CARBAMAZEPINE/TEGRETAL,301,240,,,,,,,,,,,,,,,,,,,10002503
1,1,Advocate CHRIST MEDICAL CENTER,87150,CARBAPENEM RESISTANT ENTERO (CRE),306,325,,,,,,,,,,,,,,,,,,,10005392
3,1,Advocate CONDELL,87150,CARBAPENEM RESISTANT ENTERO (CRE),306,415,,,,,,,,,,,,,,,,,,,10005392
4,1,Advocate GOOD SAMARITAN,87150,CARBAPENEM RESISTANT ENTERO (CRE),306,460,,,,,,,,,,,,,,,,,,,10005392
6,1,Advocate GOOD SHEPHERD,87150,CARBAPENEM RESISTANT ENTERO (CRE),306,430,,,,,,,,,,,,,,,,,,,10005392
13,1,Advocate ILLINOIS MASONIC,87150,CARBAPENEM RESISTANT ENTERO (CRE),306,355,,,,,,,,,,,,,,,,,,,10005392
8,1,Advocate LUTHERAN GENERAL,87150,CARBAPENEM RESISTANT ENTERO (CRE),306,355,,,,,,,,,,,,,,,,,,,10005392
9,1,Advocate SHERMAN,87150,CARBAPENEM RESISTANT ENTERO (CRE),306,155,,,,,,,,,,,,,,,,,,,10005392
10,1,Advocate SOUTH SUBURBAN,87150,CARBAPENEM RESISTANT ENTERO (CRE),306,355,,,,,,,,,,,,,,,,,,,10005392
11,1,Advocate TRINITY,87150,CARBAPENEM RESISTANT ENTERO (CRE),306,355,,,,,,,,,,,,,,,,,,,10005392
1,1,Advocate CHRIST MEDICAL CENTER,87185,CARBAPENEMASE ENZYME SCREEN,306,55,,,,,,,,,,,,,,,,,,,10005703
3,1,Advocate CONDELL,87185,CARBAPENEMASE ENZYME SCREEN,306,100,,,,,,,,,,,,,,,,,,,10005703
4,1,Advocate GOOD SAMARITAN,87185,CARBAPENEMASE ENZYME SCREEN,306,65,,,,,,,,,,,,,,,,,,,10005703
6,1,Advocate GOOD SHEPHERD,87185,CARBAPENEMASE ENZYME SCREEN,306,50,,,,,,,,,,,,,,,,,,,10005703
13,1,Advocate ILLINOIS MASONIC,87185,CARBAPENEMASE ENZYME SCREEN,306,50,,,,,,,,,,,,,,,,,,,10005703
8,1,Advocate LUTHERAN GENERAL,87185,CARBAPENEMASE ENZYME SCREEN,306,50,,,,,,,,,,,,,,,,,,,10005703
9,1,Advocate SHERMAN,87185,CARBAPENEMASE ENZYME SCREEN,306,40,,,,,,,,,,,,,,,,,,,10005703
10,1,Advocate SOUTH SUBURBAN,87185,CARBAPENEMASE ENZYME SCREEN,306,50,,,,,,,,,,,,,,,,,,,10005703
11,1,Advocate TRINITY,87185,CARBAPENEMASE ENZYME SCREEN,306,50,,,,,,,,,,,,,,,,,,,10005703
1,1,Advocate CHRIST MEDICAL CENTER,82373,CARBOHYDRATE DEFICIENT TRANSFERRIN,301,240,,,,,,,,,,,,,,,,,,,10005421
3,1,Advocate CONDELL,82373,CARBOHYDRATE DEFICIENT TRANSFERRIN,301,240,,,,,,,,,,,,,,,,,,,10005421
4,1,Advocate GOOD SAMARITAN,82373,CARBOHYDRATE DEFICIENT TRANSFERRIN,301,240,,,,,,,,,,,,,,,,,,,10005421
6,1,Advocate GOOD SHEPHERD,82373,CARBOHYDRATE DEFICIENT TRANSFERRIN,301,240,,,,,,,,,,,,,,,,,,,10005421
13,1,Advocate ILLINOIS MASONIC,82373,CARBOHYDRATE DEFICIENT TRANSFERRIN,301,240,,,,,,,,,,,,,,,,,,,10005421
8,1,Advocate LUTHERAN GENERAL,82373,CARBOHYDRATE DEFICIENT TRANSFERRIN,301,240,,,,,,,,,,,,,,,,,,,10005421
9,1,Advocate SHERMAN,82373,CARBOHYDRATE DEFICIENT TRANSFERRIN,301,240,,,,,,,,,,,,,,,,,,,10005421
10,1,Advocate SOUTH SUBURBAN,82373,CARBOHYDRATE DEFICIENT TRANSFERRIN,301,240,,,,,,,,,,,,,,,,,,,10005421
11,1,Advocate TRINITY,82373,CARBOHYDRATE DEFICIENT TRANSFERRIN,301,240,,,,,,,,,,,,,,,,,,,10005421
1,1,Advocate CHRIST MEDICAL CENTER,82374,CARBON DIOXIDE,301,45,,,,,,,,,,,,,,,,,,,10000826
3,1,Advocate CONDELL,82374,CARBON DIOXIDE,301,100,,,,,,,,,,,,,,,,,,,10000826
4,1,Advocate GOOD SAMARITAN,82374,CARBON DIOXIDE,301,70,,,,,,,,,,,,,,,,,,,10000826
6,1,Advocate GOOD SHEPHERD,82374,CARBON DIOXIDE,301,55,,,,,,,,,,,,,,,,,,,10000826
13,1,Advocate ILLINOIS MASONIC,82374,CARBON DIOXIDE,301,65,,,,,,,,,,,,,,,,,,,10000826
8,1,Advocate LUTHERAN GENERAL,82374,CARBON DIOXIDE,301,65,,,,,,,,,,,,,,,,,,,10000826
9,1,Advocate SHERMAN,82374,CARBON DIOXIDE,301,25,,,,,,,,,,,,,,,,,,,10000826
10,1,Advocate SOUTH SUBURBAN,82374,CARBON DIOXIDE,301,80,,,,,,,,,,,,,,,,,,,10000826
11,1,Advocate TRINITY,82374,CARBON DIOXIDE,301,80,,,,,,,,,,,,,,,,,,,10000826
1,1,Advocate CHRIST MEDICAL CENTER,82375,CARBON MONOXIDE,301,75,,,,,,,,,,,,,,,,,,,10000827
3,1,Advocate CONDELL,82375,CARBON MONOXIDE,301,115,,,,,,,,,,,,,,,,,,,10000827
4,1,Advocate GOOD SAMARITAN,82375,CARBON MONOXIDE,301,85,,,,,,,,,,,,,,,,,,,10000827
6,1,Advocate GOOD SHEPHERD,82375,CARBON MONOXIDE,301,65,,,,,,,,,,,,,,,,,,,10000827
13,1,Advocate ILLINOIS MASONIC,82375,CARBON MONOXIDE,301,125,,,,,,,,,,,,,,,,,,,10000827
8,1,Advocate LUTHERAN GENERAL,82375,CARBON MONOXIDE,301,80,,,,,,,,,,,,,,,,,,,10000827
9,1,Advocate SHERMAN,82375,CARBON MONOXIDE,301,215,,,,,,,,,,,,,,,,,,,10000827
10,1,Advocate SOUTH SUBURBAN,82375,CARBON MONOXIDE,301,80,,,,,,,,,,,,,,,,,,,10000827
11,1,Advocate TRINITY,82375,CARBON MONOXIDE,301,80,,,,,,,,,,,,,,,,,,,10000827
1,1,Advocate CHRIST MEDICAL CENTER,J9045,CARBOPLATIN 450 MG/45ML IV SOLN,250,406.26,,,,,,,,,,,,,,,,,,,10002800
3,1,Advocate CONDELL,J9045,CARBOPLATIN 450 MG/45ML IV SOLN,250,406.26,,,,,,,,,,,,,,,,,,,10002800
4,1,Advocate GOOD SAMARITAN,J9045,CARBOPLATIN 450 MG/45ML IV SOLN,250,406.26,,,,,,,,,,,,,,,,,,,10002800
6,1,Advocate GOOD SHEPHERD,J9045,CARBOPLATIN 450 MG/45ML IV SOLN,250,406.26,,,,,,,,,,,,,,,,,,,10002800
13,1,Advocate ILLINOIS MASONIC,J9045,CARBOPLATIN 450 MG/45ML IV SOLN,250,406.26,,,,,,,,,,,,,,,,,,,10002800
8,1,Advocate LUTHERAN GENERAL,J9045,CARBOPLATIN 450 MG/45ML IV SOLN,250,406.26,,,,,,,,,,,,,,,,,,,10002800
9,1,Advocate SHERMAN,J9045,CARBOPLATIN 450 MG/45ML IV SOLN,250,406.26,,,,,,,,,,,,,,,,,,,10002800
10,1,Advocate SOUTH SUBURBAN,J9045,CARBOPLATIN 450 MG/45ML IV SOLN,250,406.26,,,,,,,,,,,,,,,,,,,10002800
11,1,Advocate TRINITY,J9045,CARBOPLATIN 450 MG/45ML IV SOLN,250,406.26,,,,,,,,,,,,,,,,,,,10002800
1,1,Advocate CHRIST MEDICAL CENTER,J9045,CARBOPLATIN 600 MG/60ML IV SOLN,250,404.97,,,,,,,,,,,,,,,,,,,10002800
3,1,Advocate CONDELL,J9045,CARBOPLATIN 600 MG/60ML IV SOLN,250,404.97,,,,,,,,,,,,,,,,,,,10002800
4,1,Advocate GOOD SAMARITAN,J9045,CARBOPLATIN 600 MG/60ML IV SOLN,250,404.97,,,,,,,,,,,,,,,,,,,10002800
6,1,Advocate GOOD SHEPHERD,J9045,CARBOPLATIN 600 MG/60ML IV SOLN,250,404.97,,,,,,,,,,,,,,,,,,,10002800
13,1,Advocate ILLINOIS MASONIC,J9045,CARBOPLATIN 600 MG/60ML IV SOLN,250,404.97,,,,,,,,,,,,,,,,,,,10002800
8,1,Advocate LUTHERAN GENERAL,J9045,CARBOPLATIN 600 MG/60ML IV SOLN,250,404.97,,,,,,,,,,,,,,,,,,,10002800
9,1,Advocate SHERMAN,J9045,CARBOPLATIN 600 MG/60ML IV SOLN,250,404.97,,,,,,,,,,,,,,,,,,,10002800
10,1,Advocate SOUTH SUBURBAN,J9045,CARBOPLATIN 600 MG/60ML IV SOLN,250,404.97,,,,,,,,,,,,,,,,,,,10002800
11,1,Advocate TRINITY,J9045,CARBOPLATIN 600 MG/60ML IV SOLN,250,404.97,,,,,,,,,,,,,,,,,,,10002800
1,1,Advocate CHRIST MEDICAL CENTER,J9045,CARBOPLATIN STOCK SOLUTION 1 MG/ML,250,112.97,,,,,,,,,,,,,,,,,,,10002800
3,1,Advocate CONDELL,J9045,CARBOPLATIN STOCK SOLUTION 1 MG/ML,250,112.97,,,,,,,,,,,,,,,,,,,10002800
4,1,Advocate GOOD SAMARITAN,J9045,CARBOPLATIN STOCK SOLUTION 1 MG/ML,250,112.97,,,,,,,,,,,,,,,,,,,10002800
6,1,Advocate GOOD SHEPHERD,J9045,CARBOPLATIN STOCK SOLUTION 1 MG/ML,250,112.97,,,,,,,,,,,,,,,,,,,10002800
13,1,Advocate ILLINOIS MASONIC,J9045,CARBOPLATIN STOCK SOLUTION 1 MG/ML,250,112.97,,,,,,,,,,,,,,,,,,,10002800
8,1,Advocate LUTHERAN GENERAL,J9045,CARBOPLATIN STOCK SOLUTION 1 MG/ML,250,112.97,,,,,,,,,,,,,,,,,,,10002800
9,1,Advocate SHERMAN,J9045,CARBOPLATIN STOCK SOLUTION 1 MG/ML,250,112.97,,,,,,,,,,,,,,,,,,,10002800
10,1,Advocate SOUTH SUBURBAN,J9045,CARBOPLATIN STOCK SOLUTION 1 MG/ML,250,112.97,,,,,,,,,,,,,,,,,,,10002800
11,1,Advocate TRINITY,J9045,CARBOPLATIN STOCK SOLUTION 1 MG/ML,250,112.97,,,,,,,,,,,,,,,,,,,10002800
1,1,Advocate CHRIST MEDICAL CENTER,93798,CARDIAC REHAB PHASE 2,943,440,,,,,,,,,,,,,,,,,,,10001972
3,1,Advocate CONDELL,93798,CARDIAC REHAB PHASE 2,943,300,,,,,,,,,,,,,,,,,,,10001972
4,1,Advocate GOOD SAMARITAN,93798,CARDIAC REHAB PHASE 2,943,440,,,,,,,,,,,,,,,,,,,10001972
6,1,Advocate GOOD SHEPHERD,93798,CARDIAC REHAB PHASE 2,943,440,,,,,,,,,,,,,,,,,,,10001972
13,1,Advocate ILLINOIS MASONIC,93798,CARDIAC REHAB PHASE 2,943,370,,,,,,,,,,,,,,,,,,,10001972
8,1,Advocate LUTHERAN GENERAL,93798,CARDIAC REHAB PHASE 2,943,375,,,,,,,,,,,,,,,,,,,10001972
9,1,Advocate SHERMAN,93798,CARDIAC REHAB PHASE 2,943,290,,,,,,,,,,,,,,,,,,,10001972
10,1,Advocate SOUTH SUBURBAN,93798,CARDIAC REHAB PHASE 2,943,440,,,,,,,,,,,,,,,,,,,10001972
11,1,Advocate TRINITY,93798,CARDIAC REHAB PHASE 2,943,440,,,,,,,,,,,,,,,,,,,10001972
6,1,Advocate GOOD SHEPHERD,,CARDIAC REHAB PHASE 3,230,150,,,,,,,,,,,,,,,,,,,10003442
10,1,Advocate SOUTH SUBURBAN,,CARDIAC REHAB PHASE 3,230,60,,,,,,,,,,,,,,,,,,,10003442
11,1,Advocate TRINITY,,CARDIAC REHAB PHASE 3,230,60,,,,,,,,,,,,,,,,,,,10003442
1,1,Advocate CHRIST MEDICAL CENTER,,CARDIAC REHAB PHASE I,943,335,,,,,,,,,,,,,,,,,,,13003176
3,1,Advocate CONDELL,,CARDIAC REHAB PHASE I,943,285,,,,,,,,,,,,,,,,,,,13003176
4,1,Advocate GOOD SAMARITAN,,CARDIAC REHAB PHASE I,943,410,,,,,,,,,,,,,,,,,,,13003176
6,1,Advocate GOOD SHEPHERD,,CARDIAC REHAB PHASE I,943,410,,,,,,,,,,,,,,,,,,,13003176
13,1,Advocate ILLINOIS MASONIC,,CARDIAC REHAB PHASE I,943,340,,,,,,,,,,,,,,,,,,,13003176
8,1,Advocate LUTHERAN GENERAL,,CARDIAC REHAB PHASE I,943,345,,,,,,,,,,,,,,,,,,,13003176
10,1,Advocate SOUTH SUBURBAN,,CARDIAC REHAB PHASE I,943,410,,,,,,,,,,,,,,,,,,,13003176
11,1,Advocate TRINITY,,CARDIAC REHAB PHASE I,943,410,,,,,,,,,,,,,,,,,,,13003176
1,1,Advocate CHRIST MEDICAL CENTER,,CARDIAC REHAB PHASE III 2DAY/WK,943,55,,,,,,,,,,,,,,,,,,,13003488
10,1,Advocate SOUTH SUBURBAN,,CARDIAC REHAB PHASE III 2DAY/WK,943,100,,,,,,,,,,,,,,,,,,,13003488
1,1,Advocate CHRIST MEDICAL CENTER,,CARDIAC REHAB PHASE III 3DAY/WK,943,80,,,,,,,,,,,,,,,,,,,13003489
10,1,Advocate SOUTH SUBURBAN,,CARDIAC REHAB PHASE III 3DAY/WK,943,130,,,,,,,,,,,,,,,,,,,13003489
1,1,Advocate CHRIST MEDICAL CENTER,93797,CARDIAC REHAB W/O MONITORING,943,410,,,,,,,,,,,,,,,,,,,10001971
3,1,Advocate CONDELL,93797,CARDIAC REHAB W/O MONITORING,943,410,,,,,,,,,,,,,,,,,,,10001971
4,1,Advocate GOOD SAMARITAN,93797,CARDIAC REHAB W/O MONITORING,943,410,,,,,,,,,,,,,,,,,,,10001971
6,1,Advocate GOOD SHEPHERD,93797,CARDIAC REHAB W/O MONITORING,943,410,,,,,,,,,,,,,,,,,,,10001971
13,1,Advocate ILLINOIS MASONIC,93797,CARDIAC REHAB W/O MONITORING,943,410,,,,,,,,,,,,,,,,,,,10001971
10,1,Advocate SOUTH SUBURBAN,93797,CARDIAC REHAB W/O MONITORING,943,410,,,,,,,,,,,,,,,,,,,10001971
11,1,Advocate TRINITY,93797,CARDIAC REHAB W/O MONITORING,943,410,,,,,,,,,,,,,,,,,,,10001971
1,1,Advocate CHRIST MEDICAL CENTER,78428,CARDIAC SHUNT DETECTION,341,1050,,,,,,,,,,,,,,,,,,,10000704
8,1,Advocate LUTHERAN GENERAL,78428,CARDIAC SHUNT DETECTION,341,2240,,,,,,,,,,,,,,,,,,,10000704
1,1,Advocate CHRIST MEDICAL CENTER,93017,CARDIAC STRESS TEST,482,700,,,,,,,,,,,,,,,,,,,10001896
3,1,Advocate CONDELL,93017,CARDIAC STRESS TEST,482,1800,,,,,,,,,,,,,,,,,,,10001896
4,1,Advocate GOOD SAMARITAN,93017,CARDIAC STRESS TEST,482,1070,,,,,,,,,,,,,,,,,,,10001896
6,1,Advocate GOOD SHEPHERD,93017,CARDIAC STRESS TEST,482,895,,,,,,,,,,,,,,,,,,,10001896
13,1,Advocate ILLINOIS MASONIC,93017,CARDIAC STRESS TEST,482,1480,,,,,,,,,,,,,,,,,,,10001896
8,1,Advocate LUTHERAN GENERAL,93017,CARDIAC STRESS TEST,482,955,,,,,,,,,,,,,,,,,,,10001896
9,1,Advocate SHERMAN,93017,CARDIAC STRESS TEST,482,1930,,,,,,,,,,,,,,,,,,,10001896
10,1,Advocate SOUTH SUBURBAN,93017,CARDIAC STRESS TEST,482,860,,,,,,,,,,,,,,,,,,,10001896
11,1,Advocate TRINITY,93017,CARDIAC STRESS TEST,482,860,,,,,,,,,,,,,,,,,,,10001896
1,1,Advocate CHRIST MEDICAL CENTER,86147,CARDIOLIPIN AB IGA,302,235,,,,,,,,,,,,,,,,,,,10001250
3,1,Advocate CONDELL,86147,CARDIOLIPIN AB IGA,302,320,,,,,,,,,,,,,,,,,,,10001250
4,1,Advocate GOOD SAMARITAN,86147,CARDIOLIPIN AB IGA,302,270,,,,,,,,,,,,,,,,,,,10001250
6,1,Advocate GOOD SHEPHERD,86147,CARDIOLIPIN AB IGA,302,260,,,,,,,,,,,,,,,,,,,10001250
13,1,Advocate ILLINOIS MASONIC,86147,CARDIOLIPIN AB IGA,302,260,,,,,,,,,,,,,,,,,,,10001250
8,1,Advocate LUTHERAN GENERAL,86147,CARDIOLIPIN AB IGA,302,260,,,,,,,,,,,,,,,,,,,10001250
9,1,Advocate SHERMAN,86147,CARDIOLIPIN AB IGA,302,110,,,,,,,,,,,,,,,,,,,10001250
10,1,Advocate SOUTH SUBURBAN,86147,CARDIOLIPIN AB IGA,302,260,,,,,,,,,,,,,,,,,,,10001250
