LocationID,SystemID,LocationName,BillingCode,ServiceDescription,GrossCharge,DeidentifiedMaximumCharge,DeidentifiedMinimumCharge,DerivedContractedRate,DiscountedCashPrice,AetnaBetterHealthMedicaidHMO,AetnaCommercialHMOPOS,AetnaCommercialPPOOpenAccess,AetnaMedicaidHMO,AetnaMedicareAdvantageHMO,AetnaMedicareMedicareAdvantageHMO,AmbetterMedicaidHMO,BCBSCommercialHMOPOS,BlueCrossBlueShieldCommercialHMOPOS,BlueCrossBlueShieldCommercialPPOOpenAccess,BlueCrossBlueShieldIPACommercialHMOPOS,BlueCrossBlueShieldMedicaidMedicaidHMO,BlueCrossBlueShieldMedicareMedicareAdvantageHMO,CignaCommercialHMOPOS,CignaCommercialPPOOpenAccess,CignaMedicareAdvantageHMO,CountyCareMedicaidHMO,GEHACommercialHMOPOS,GenericCommercialother,HumanaCommercialHMOPOS,HumanaCommercialHMOPOS2nd,HumanaCommercialPPOOpenAccess,HumanaMedicareMedicareAdvantageHMO,IllinicareMedicaidHMO,MedicaidHMOOutofState,MedicaidMedicaid,MedicareAdvantageHMO,MedicareMedicare,MeridianMedicaidHMO,MolinaMedicaidHMO,OptumCommercialPPOOpenAccess,PhysiciansMutualCommercialother,TricareCommercialHMOPOS,Type,UHCCommercialother,UMRCommercialPPOOpenAccess,UMRCommercialPPOOpenAccess2nd,UnitedHealhCareCommercialOther,UnitedHealthCareCommercialHMOPOS,UnitedHealthCareCommercialPPOOpenAccess,UnitedHealthCareMedicaidMedicaidHMO,UnitedHealthCareMedicaidMedicaidHMO2nd,UnitedHealthCareMedicareAdvantageHMO,UnitedHealthCareMedicareMedicareAdvantageHMO,WellcareMedicareMedicareAdvantageHMO,WorkersComp
14,2,Gottlieb Memorial Hospital,J1030,"INJECTION, METHYLPREDNISOLONE ACETATE, 40 MG",27.26,27.51,27.51,27.51,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.51,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1100,"INJECTION, DEXAMETHASONE SODIUM PHOSPHATE, 1 MG",4.5,7.19,1.26,3.77,1.22,,,,,,,,,,1.26,,,,,1.95,,,,,,,,,,,,,4.87,,3.59,,,,Outpatient,,,,,,7.19,,,,,,
14,2,Gottlieb Memorial Hospital,J1110,"INJECTION, DIHYDROERGOTAMINE MESYLATE, PER 1 MG",158.17,0,0,0,42.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1120,"INJECTION, ACETAZOLAMIDE SODIUM, UP TO 500 MG",28.75,28.75,28.75,28.75,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1160,"INJECTION, DIGOXIN, UP TO 0.5 MG",28.75,28.75,28.75,28.75,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1165,"INJECTION, PHENYTOIN SODIUM, PER 50 MG",4.78,0,0,0,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1170,"INJECTION, HYDROMORPHONE, UP TO 4 MG",29.12,29.33,8.2,14.9,7.86,,,,,,,,,,8.2,,,,,11.93,,,,,,,,,,,,,29.33,,,,,,Outpatient,,,,,,10.13,,,,,,
14,2,Gottlieb Memorial Hospital,J1200,"INJECTION, DIPHENHYDRAMINE HCL, UP TO 50 MG",28.75,28.75,7.83,14.97,7.76,,,,,,,,,,8.05,,,,,15.24,,,,,,,,,,,,,28.75,,,,,,Outpatient,,,,,,7.83,,,,,,
14,2,Gottlieb Memorial Hospital,J1250,"INJECTION, DOBUTAMINE HYDROCHLORIDE, PER 250 MG",44.7,44.39,10.2,26.59,12.07,,,,,,,,,,12.78,10.92,,,,38.1,,,,10.2,,,,,,,,,44.39,,,,,,Outpatient,,,,,,,,,,43.13,,
14,2,Gottlieb Memorial Hospital,J1265,"INJECTION, DOPAMINE HCL, 40 MG",8.63,8.63,8.63,8.63,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.63,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1327,"INJECTION, EPTIFIBATIDE, 5 MG",17.95,73.36,17.95,45.66,4.85,,,,,,,,,,,,73.36,,,,,,,,,,,,,,,,17.95,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1335,"INJECTION, ERTAPENEM SODIUM, 500 MG",112.6,0,0,0,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1450,"INJECTION FLUCONAZOLE, 200 MG",51.11,43.13,43.13,43.13,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.13,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1580,"INJECTION, GARAMYCIN, GENTAMICIN, UP TO 80 MG",8.34,6.25,3.22,4.74,2.25,,,,,,,,,,3.22,,,,,,,,,,,,,,,,,,6.25,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1610,"INJECTION, GLUCAGON HYDROCHLORIDE, PER 1 MG",276.13,304.64,57.51,166.71,74.56,,,,,,,,,,,,57.51,,,163.68,,57.51,,,,,,,,,,,304.64,,,,,,Outpatient,,,,,,250.16,,,,,166.77,
14,2,Gottlieb Memorial Hospital,J1630,"INJECTION, HALOPERIDOL, UP TO 5 MG",27.55,28.75,7.96,19.82,7.44,,,,,,,,,,,,,,,7.96,,,,15.24,,,,,,,,,27.31,,28.75,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1631,"INJECTION, HALOPERIDOL DECANOATE, PER 50 MG",95.17,0,0,0,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1642,"INJECTION, HEPARIN SODIUM, (HEPARIN LOCK FLUSH), PER 10 UNITS",0.74,0.89,0.08,0.49,0.2,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,0.89,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1644,"INJECTION, HEPARIN SODIUM, PER 1000 UNITS",7.1,7.32,2.33,4.31,1.92,,,,,,,,,,2.33,,,,,3.42,,,,,,,,,,,,,7.32,,,,,,Outpatient,,,,,,4.17,,,,,,
14,2,Gottlieb Memorial Hospital,J1650,"INJECTION, ENOXAPARIN SODIUM, 10 MG",7.2,7.03,2.46,5.23,1.94,,,,,,,,,,2.46,,,,,6.21,,,,,,,,,,,,,7.03,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1652,"INJECTION, FONDAPARINUX SODIUM, 0.5 MG",7.55,0,0,0,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1720,"INJECTION, HYDROCORTISONE SODIUM SUCCINATE, UP TO 100 MG",68.52,69.29,69.29,69.29,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.29,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1885,"INJECTION, KETOROLAC TROMETHAMINE, PER 15 MG",18.32,20.16,5.01,13.79,4.95,,,,,,,,,,5.01,,,,,14.42,,,,,,,,,,,,,20.16,,14.38,,,,Outpatient,,,,,,14.38,,,,14.38,,
14,2,Gottlieb Memorial Hospital,J1930,"INJECTION, LANREOTIDE, 1 MG",181.96,181.96,181.96,181.96,49.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.96,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1940,"INJECTION, FUROSEMIDE, UP TO 20 MG",17.39,17.35,3.51,10.43,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35,,,,,,Outpatient,,,,,,3.51,,,,,,
14,2,Gottlieb Memorial Hospital,J1953,"INJECTION, LEVETIRACETAM, 10 MG",0.37,0.27,0.15,0.21,0.1,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,0.27,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J1956,"INJECTION, LEVOFLOXACIN, 250 MG",34.63,35.28,35.28,35.28,9.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.28,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J2001,"INJECTION, LIDOCAINE HCL FOR INTRAVENOUS INFUSION, 10 MG",3.91,3.9,0.97,2.71,1.06,,,,,,,,,,0.97,,,,,3.08,,,,,,,,,,,,,3.9,,,,,,Outpatient,,,,,,2.88,,,,,,
14,2,Gottlieb Memorial Hospital,J2060,"INJECTION, LORAZEPAM, 2 MG",28.75,28.75,8.05,21.25,7.76,,,,,,,,,,8.05,,,,,25.44,,,,15.24,,,,,,,,,28.75,,28.75,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J2150,"INJECTION, MANNITOL, 25% IN 50 ML",32.55,0,0,0,8.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J2175,"INJECTION, MEPERIDINE HYDROCHLORIDE, PER 100 MG",28.75,28.75,28.75,28.75,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J2185,"INJECTION, MEROPENEM, 100 MG",4.2,3.24,1.19,2.12,1.13,,,,,,,,,,1.93,,,,,1.19,,,,,,,,,,,,,3.24,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J2250,"INJECTION, MIDAZOLAM HYDROCHLORIDE, PER 1 MG",13.23,14.38,0.75,7.22,3.57,,,,,,,,,,3.6,0.75,,,,6.15,,,,,,,,,,,,,13.95,,14.38,,,,Outpatient,,,,,,4.49,,,,,,
14,2,Gottlieb Memorial Hospital,J2270,"INJECTION, MORPHINE SULFATE, UP TO 10 MG",28.93,4678,8.05,954.46,7.81,,,,,,,,,,8.05,,,,,28.75,,,,,,,,,,,,,28.75,,28.75,,,,Outpatient,,,,,,4678,,,,,,
14,2,Gottlieb Memorial Hospital,J2310,"INJECTION, NALOXONE HYDROCHLORIDE, PER 1 MG",50.29,65.68,8.05,36.87,13.58,,,,,,,,,,8.05,,,,,,,,,,,,,,,,,,65.68,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J2354,"INJECTION, OCTREOTIDE, NON-DEPOT FORM FOR SUBCUTANEOUS OR INTRAVENOUS INJECTION, 25 MCG",2.16,14.38,14.38,14.38,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.38,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J2370,"INJECTION, PHENYLEPHRINE HCL, UP TO 1 ML",27.41,28.75,7.31,18.67,7.4,,,,,,,,,,7.31,,,,,11.99,,,,,,,,,,,,,26.64,,,,,,Outpatient,,,,,,28.75,,,,,,
14,2,Gottlieb Memorial Hospital,J2405,"INJECTION, ONDANSETRON HYDROCHLORIDE, PER 1 MG",6.96,7.19,1.88,5.3,1.88,,,,,,,,,,1.88,,,,,4.93,,,,,,,,,,,,,7.02,,7.19,,,,Outpatient,,,,,,7.19,,,,3.59,,
14,2,Gottlieb Memorial Hospital,J2430,"INJECTION, PAMIDRONATE DISODIUM, PER 30 MG",34.19,0,0,0,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J2543,"INJECTION, PIPERACILLIN SODIUM/TAZOBACTAM SODIUM, 1 GRAM/0.125 GRAMS (1.125 GRAMS)",11.9,41.51,1.35,16.14,3.21,,,,,,,,,,3.92,,,,,,,,,,,,,,,,,,17.76,,41.51,,,,Outpatient,,,,,,1.35,,,,,,
14,2,Gottlieb Memorial Hospital,J2560,"INJECTION, PHENOBARBITAL SODIUM, UP TO 120 MG",83.59,70.92,70.92,70.92,22.57,,,,,,,,,,,,,,,70.92,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J2597,"INJECTION, DESMOPRESSIN ACETATE, PER 1 MCG",26.91,26.91,26.91,26.91,7.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.91,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J2704,"INJECTION, PROPOFOL, 10 MG",1.66,4.69,0.45,1.9,0.45,,,,,,,,,,0.45,,,,,1.08,,,,,,,,,,,,,1.8,,4.69,,,,Outpatient,,,,,,1.92,,,,1.44,,
14,2,Gottlieb Memorial Hospital,J2710,"INJECTION, NEOSTIGMINE METHYLSULFATE, UP TO 0.5 MG",3.88,4.79,1.02,3.3,1.05,,,,,,,,,,1.02,,,,,1.66,,,,,,,,,,,,,3.97,,3.59,,,,Outpatient,,,,,,4.79,,,,4.79,,
14,2,Gottlieb Memorial Hospital,J2720,"INJECTION, PROTAMINE SULFATE, PER 10 MG",7.24,6.9,6.9,6.9,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J2765,"INJECTION, METOCLOPRAMIDE HCL, UP TO 10 MG",28.75,28.75,3.87,17.36,7.76,,,,,,,,,,8.05,,,,,28.75,,,,,,,,,,,,,28.75,,,,,,Outpatient,,,,,,3.87,,,,,,
14,2,Gottlieb Memorial Hospital,J2785,"INJECTION, REGADENOSON, 0.1 MG",166.52,166.45,46.48,98.96,44.96,,,,,,,,,,46.48,83.94,,,,,,,,,,,,,,,,,166.45,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J2790,"INJECTION, RHO D IMMUNE GLOBULIN, HUMAN, FULL DOSE, 300 MICROGRAMS (1500 IU)",600,0,0,0,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J2795,"INJECTION, ROPIVACAINE HYDROCHLORIDE, 1 MG",0.23,0.21,0.03,0.12,0.06,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,0.21,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J2916,"INJECTION, SODIUM FERRIC GLUCONATE COMPLEX IN SUCROSE INJECTION, 12.5 MG",6.41,6.41,6.41,6.41,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.41,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J2920,"INJECTION, METHYLPREDNISOLONE SODIUM SUCCINATE, UP TO 40 MG",28.75,28.75,8.05,16.61,7.76,,,,,,,,,,8.05,,,,,,,,,,,,,,,,,,28.75,,,,,,Outpatient,,,,,,13.03,,,,,,
14,2,Gottlieb Memorial Hospital,J2930,"INJECTION, METHYLPREDNISOLONE SODIUM SUCCINATE, UP TO 125 MG",27.49,28.75,8.05,14.35,7.42,,,,,,,,,,8.05,,,,,10.98,,,,,,,,,,,,,28.75,,,,,,Outpatient,,,,,,9.6,,,,,,
14,2,Gottlieb Memorial Hospital,J2997,"INJECTION, ALTEPLASE RECOMBINANT, 1 MG",224.97,234.88,10.46,125.84,60.74,,,,,,,,,,,,10.46,,,,,,,,,,,,,,,,234.88,,,,,,Outpatient,,,,,,132.19,,,,,,
14,2,Gottlieb Memorial Hospital,J3010,"INJECTION, FENTANYL CITRATE, 0.1 MG",22.62,28.75,1.23,17.67,6.11,,,,,,,,,,6.43,1.23,,,,10.25,,,,,,,,,,,,,23.13,,25.16,,,,Outpatient,,,,,,28.75,,,,28.75,,
14,2,Gottlieb Memorial Hospital,J3250,"INJECTION, TRIMETHOBENZAMIDE HCL, UP TO 200 MG",132.36,130.57,130.57,130.57,35.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.57,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J3260,"INJECTION, TOBRAMYCIN SULFATE, UP TO 80 MG",14.62,0,0,0,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J3300,"INJECTION, TRIAMCINOLONE ACETONIDE, PRESERVATIVE FREE, 1 MG",10.9,10.95,10.95,10.95,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.95,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J3301,"INJECTION, TRIAMCINOLONE ACETONIDE, NOT OTHERWISE SPECIFIED, 10 MG",8.55,8.6,2.41,5.51,2.31,,,,,,,,,,2.41,,,,,,,,,,,,,,,,,,8.6,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J3360,"INJECTION, DIAZEPAM, UP TO 5 MG",91.73,91.09,91.09,91.09,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.09,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J3370,"INJECTION, VANCOMYCIN HCL, 500 MG",17.22,21.32,2.74,9.03,4.65,,,,,,,,,,3.03,,,,,,,,,,,,,,,,,,21.32,,,,,,Outpatient,,,,,,2.74,,,,,,
14,2,Gottlieb Memorial Hospital,J3411,"INJECTION, THIAMINE HCL, 100 MG",28.56,9.43,8.05,8.74,7.71,,,,,,,,,,8.05,,,,,9.43,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J3415,"INJECTION, PYRIDOXINE HCL, 100 MG",28.75,0,0,0,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J3420,"INJECTION, VITAMIN B-12 CYANOCOBALAMIN, UP TO 1000 MCG",28.75,0,0,0,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J3430,"INJECTION, PHYTONADIONE (VITAMIN K), PER 1 MG",12.2,0,0,0,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J3475,"INJECTION, MAGNESIUM SULFATE, PER 500 MG",17.88,18.16,6.04,12.39,4.83,,,,,,,,,,6.04,,,,,12.98,,,,,,,,,,,,,18.16,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J3480,"INJECTION, POTASSIUM CHLORIDE, PER 2 MEQ",8.63,8.63,2.42,5.53,2.33,,,,,,,,,,2.42,,,,,,,,,,,,,,,,,,8.63,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J3486,"INJECTION, ZIPRASIDONE MESYLATE, 10 MG",116.81,120.82,120.82,120.82,31.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.82,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J3490,UNCLASSIFIED DRUGS,3.06,28.75,1.05,12.74,0.83,,,,,,,,,,4.69,,,,,12.05,,,,,,,,,,,,,2.78,,28.75,1.05,,,Outpatient,,,,,,28.75,,,,11.1,,
14,2,Gottlieb Memorial Hospital,J7030,"INFUSION, NORMAL SALINE SOLUTION, 1000 CC",90.92,92,22.2,56.59,24.55,,,,,,,,,,25.76,,,,,59.96,,,,48.76,,,,,,,,,90.87,,92,,,,Outpatient,,,,,,22.2,,,,,,
14,2,Gottlieb Memorial Hospital,J7040,"INFUSION, NORMAL SALINE SOLUTION, STERILE (500 ML = 1 UNIT)",91.56,92,25.76,52.73,24.72,,,,,,,,,,25.76,,,,,40.43,,,,,,,,,,,,,92,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J7050,"INFUSION, NORMAL SALINE SOLUTION, 250 CC",90.24,91.71,24.53,58.12,24.36,,,,,,,,,,24.53,,,,,,,,,,,,,,,,,,91.71,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J7060,5% DEXTROSE/WATER (500 ML = 1 UNIT),92,92,25.76,71.87,24.84,,,,,,,,,,25.76,,,,,37.47,,,,,,,,,,,,,92,,92,,,,Outpatient,,,,,,92,,,,92,,
14,2,Gottlieb Memorial Hospital,J7070,"INFUSION, D5W, 1000 CC",92,0,0,0,24.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J7120,"RINGERS LACTATE INFUSION, UP TO 1000 CC",84.91,92,23.98,62.76,22.93,,,,,,,,,,23.98,,,,,38.18,,,,,,,,,,,,,84.42,,46,,,,Outpatient,,,,,,92,,,,92,,
14,2,Gottlieb Memorial Hospital,J7131,"HYPERTONIC SALINE SOLUTION, 1 ML",0.17,0,0,0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J7168,"PROTHROMBIN COMPLEX CONCENTRATE (HUMAN), KCENTRA, PER I.U. OF FACTOR IX ACTIVITY",3.82,2.09,2.09,2.09,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,2.09,,,,,,
14,2,Gottlieb Memorial Hospital,J7500,"AZATHIOPRINE, ORAL, 50 MG",1.03,1.4,1.4,1.4,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J7502,"CYCLOSPORINE, ORAL, 100 MG",2.23,0,0,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J7503,"TACROLIMUS, EXTENDED RELEASE, (ENVARSUS XR), ORAL, 0.25 MG",1.66,0,0,0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J7507,"TACROLIMUS, IMMEDIATE RELEASE, ORAL, 1 MG",1.27,0,0,0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J7509,"METHYLPREDNISOLONE ORAL, PER 4 MG",0.68,0,0,0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J7510,"PREDNISOLONE ORAL, PER 5 MG",0.95,0.09,0.09,0.09,0.26,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J7512,"PREDNISONE, IMMEDIATE RELEASE OR DELAYED RELEASE, ORAL, 1 MG",0.05,0.1,0.01,0.04,0.01,,,,,,,,,,0.01,,,,,0.05,,,,,,,,,,,,,0.1,,,,,,Outpatient,,,,,,0.01,,,,,,
14,2,Gottlieb Memorial Hospital,J7515,"CYCLOSPORINE, ORAL, 25 MG",1.33,0,0,0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J7517,"MYCOPHENOLATE MOFETIL, ORAL, 250 MG",0.39,0.6,0.6,0.6,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J7518,"MYCOPHENOLIC ACID, ORAL, 180 MG",0.8,0,0,0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J8540,"DEXAMETHASONE, ORAL, 0.25 MG",0.11,0.13,0.02,0.08,0.03,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,0.13,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,J8610,"METHOTREXATE; ORAL, 2.5 MG",0.5,0,0,0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,L1830,"KNEE ORTHOSIS, IMMOBILIZER, CANVAS LONGITUDINAL, PREFABRICATED, OFF-THE-SHELF",72.57,34.52,22.12,28.32,19.59,,,,,,,,,,22.12,,,,,34.52,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,L3670,"SHOULDER ORTHOSIS, ACROMIO/CLAVICULAR (CANVAS AND WEBBING TYPE), PREFABRICATED, OFF-THE-SHELF",156,0,0,0,42.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,L3702,"ELBOW ORTHOTIC (EO), WITHOUT JOINTS, MAY INCLUDE SOFT INTERFACE, STRAPS, CUSTOM FABRICATED, INCLUDES FITTING AND ADJUSTMENT",295,0,0,0,79.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,L3763,"ELBOW-WRIST-HAND ORTHOTIC (EWHO), RIGID, WITHOUT JOINTS, MAY INCLUDE SOFT INTERFACE, STRAPS, CUSTOM FABRICATED, INCLUDES FITTING AND ADJUSTMENT",560,0,0,0,151.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,L3808,"WRIST-HAND-FINGER ORTHOTIC (WHFO), RIGID WITHOUT JOINTS, MAY INCLUDE SOFT INTERFACE MATERIAL; STRAPS, CUSTOM FABRICATED, INCLUDES FITTING AND ADJUSTMENT",380,0,0,0,102.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,L3906,"WRIST-HAND ORTHOTIC (WHO), WITHOUT JOINTS, MAY INCLUDE SOFT INTERFACE, STRAPS, CUSTOM FABRICATED, INCLUDES FITTING AND ADJUSTMENT",360,180,180,180,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,180,,,,,,
14,2,Gottlieb Memorial Hospital,L3913,"HAND-FINGER ORTHOTIC (HFO), WITHOUT JOINTS, MAY INCLUDE SOFT INTERFACE, STRAPS, CUSTOM FABRICATED, INCLUDES FITTING AND ADJUSTMENT",250,262.5,250,256.25,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,262.5,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,L3933,"FINGER ORTHOTIC, WITHOUT JOINTS, MAY INCLUDE SOFT INTERFACE, CUSTOM FABRICATED, INCLUDES FITTING AND ADJUSTMENT",185,185,185,185,49.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,,,Outpatient,,,,,,,,,,,,
